congressman_id|congressman_name|congressman_nickname|date|value|object|to|code|parent_code|description|cost_center_id
20.4|Dr. Deodalto|Dr. Deodalto|2020-05-29 14:43:52|-6000.00|Serviço de publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.5|Dr. Deodalto|Dr. Deodalto|2020-05-12 14:24:26|-5000.00|locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.6|Dr. Deodalto|Dr. Deodalto|2020-05-20 23:25:19|-55.18|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.7|Dr. Deodalto|Dr. Deodalto|2020-05-07 16:57:04|-143.43|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.8|Dr. Deodalto|Dr. Deodalto|2020-05-26 14:29:07|-124.62|Abastecimento veicular|POSTO DE GAS NATURAL LAMACAES LTDA|VII||Combustíveis e lubrificantes|23
20.9|Dr. Deodalto|Dr. Deodalto|2020-04-08 14:07:00|-5000.00|Locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.10|Dr. Deodalto|Dr. Deodalto|2020-04-06 13:44:23|-178.13|Abastecimento veicular|posto lageense RJ|VII||Combustíveis e lubrificantes|23
20.11|Dr. Deodalto|Dr. Deodalto|2020-04-01 13:23:34|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.12|Dr. Deodalto|Dr. Deodalto|2020-04-30 13:26:40|-6000.00|serviços de publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.13|Dr. Deodalto|Dr. Deodalto|2020-04-01 16:05:58|-125.74|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.14|Dr. Deodalto|Dr. Deodalto|2020-04-20 17:19:37|-131.62|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.15|Dr. Deodalto|Dr. Deodalto|2020-04-21 17:22:18|-100.10|Abastecimento veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.16|Dr. Deodalto|Dr. Deodalto|2020-04-13 17:17:49|-162.53|Abastecimento veicular|auto posto trabalho S/A|VII||Combustíveis e lubrificantes|23
20.17|Dr. Deodalto|Dr. Deodalto|2020-03-09 14:21:54|-5000.00|Locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.18|Dr. Deodalto|Dr. Deodalto|2020-03-02 14:14:10|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.19|Dr. Deodalto|Dr. Deodalto|2020-03-07 14:13:16|-186.21|Abastecimento veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.20|Dr. Deodalto|Dr. Deodalto|2020-03-06 14:27:27|-184.10|Abastecimento veicular|Posto FM da Dutra LTDA|VII||Combustíveis e lubrificantes|23
20.21|Dr. Deodalto|Dr. Deodalto|2020-03-10 17:23:27|-161.67|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.22|Dr. Deodalto|Dr. Deodalto|2020-03-12 20:02:55|-142.34|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.23|Dr. Deodalto|Dr. Deodalto|2020-03-25 15:50:09|-6000.00|Serviços de publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.24|Dr. Deodalto|Dr. Deodalto|2020-03-19 20:10:02|-167.53|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.25|Dr. Deodalto|Dr. Deodalto|2020-03-17 20:09:23|-140.74|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.26|Dr. Deodalto|Dr. Deodalto|2020-03-12 20:13:01|-192.20|Material de expediente|Kalunga Comércio e Indústria Gráfica Ltda|IV.b|IV|Material de expediente e suprimentos de informática|13
20.27|Dr. Deodalto|Dr. Deodalto|2020-02-04 14:13:15|-5000.00|Locação de imóvel|julio cesar ferreira cunha|III.a|III|Locação de imóveis|7
20.28|Dr. Deodalto|Dr. Deodalto|2020-02-03 14:11:18|-10.00|Tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.29|Dr. Deodalto|Dr. Deodalto|2020-02-07 14:17:41|-6000.00|Publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.30|Dr. Deodalto|Dr. Deodalto|2020-02-05 14:28:26|-153.14|Abastecimento veicular|AUTO POSTO DO TRABALHO S/A|VII||Combustíveis e lubrificantes|23
20.31|Dr. Deodalto|Dr. Deodalto|2020-02-03 14:02:48|-180.99|abastecimento veicular|posto lageense RJ|VII||Combustíveis e lubrificantes|23
20.32|Dr. Deodalto|Dr. Deodalto|2020-02-11 18:51:38|-127.22|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.33|Dr. Deodalto|Dr. Deodalto|2020-02-12 18:41:39|-95.83|compra de material de escritório|bazar amigão da rio branco ltda|IV.b|IV|Material de expediente e suprimentos de informática|13
20.34|Dr. Deodalto|Dr. Deodalto|2020-02-07 15:44:26|-487.74|abastecimento e troca de óleo|Posto Palácio Guanabara LTDA|VII||Combustíveis e lubrificantes|23
20.35|Dr. Deodalto|Dr. Deodalto|2020-02-19 15:02:17|-133.87|Abastecimento veicular|posto lageense RJ|VII||Combustíveis e lubrificantes|23
20.36|Dr. Deodalto|Dr. Deodalto|2020-02-17 14:59:05|-142.22|Abastecimento veicular|Posto boa viagem ltda|VII||Combustíveis e lubrificantes|23
20.37|Dr. Deodalto|Dr. Deodalto|2020-02-14 15:18:02|-149.86|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.38|Dr. Deodalto|Dr. Deodalto|2020-02-28 14:05:11|-169.29|Abastecimento Veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.39|Dr. Deodalto|Dr. Deodalto|2020-02-01 18:14:22|-152.00|Abastecimento veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.40|Dr. Deodalto|Dr. Deodalto|2020-01-02 15:28:17|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.41|Dr. Deodalto|Dr. Deodalto|2020-01-06 15:39:28|-5000.00|aluguel de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.42|Dr. Deodalto|Dr. Deodalto|2020-01-16 14:37:37|-6000.00|serviços de publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.43|Dr. Deodalto|Dr. Deodalto|2020-01-15 14:33:04|-163.02|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.44|Dr. Deodalto|Dr. Deodalto|2019-12-09 17:57:37|-5000.00|aluguel de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.45|Dr. Deodalto|Dr. Deodalto|2019-12-03 14:05:27|-152.79|Abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.46|Dr. Deodalto|Dr. Deodalto|2019-12-02 14:03:00|-10.00|tarifa bancária|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.47|Dr. Deodalto|Dr. Deodalto|2019-12-12 16:49:49|-176.64|Abastecimento veicular|Auto posto de serviços Belford Roxo|VII||Combustíveis e lubrificantes|23
20.48|Dr. Deodalto|Dr. Deodalto|2019-12-16 16:54:51|-121.54|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.49|Dr. Deodalto|Dr. Deodalto|2019-12-18 13:58:46|-159.18|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.50|Dr. Deodalto|Dr. Deodalto|2019-12-09 17:33:52|-192.61|Abastecimento veicular|POSTO DE GAS NATURAL LAMACAES LTDA|VII||Combustíveis e lubrificantes|23
20.51|Dr. Deodalto|Dr. Deodalto|2019-12-23 13:17:42|-6000.00|Publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
20.52|Dr. Deodalto|Dr. Deodalto|2019-12-27 17:57:43|-166.32|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.53|Dr. Deodalto|Dr. Deodalto|2019-12-31 18:26:11|-77428.53|devolução 2º semestre 2019|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
20.54|Dr. Deodalto|Dr. Deodalto|2019-12-05 16:53:18|-140.29|Abastecimento veicular|Posto boa viagem ltda||||23
20.55|Dr. Deodalto|Dr. Deodalto|2019-12-31 18:28:42|-5144.76|devolução (ajuste) exercício 2019|Assembleia Legislativa do Estado do Rio de Janeiro||||26
20.56|Dr. Deodalto|Dr. Deodalto|2019-11-01 14:23:32|-146.33|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.57|Dr. Deodalto|Dr. Deodalto|2019-11-01 14:29:29|-10.00|tarifa de cartão e serviços|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.58|Dr. Deodalto|Dr. Deodalto|2019-11-01 14:22:19|-21.82|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.59|Dr. Deodalto|Dr. Deodalto|2019-11-06 14:11:50|-3219.96|Compra de passagem aérea|TAM Linhas aéreas S/A|I||Passagens aéreas e terrestres|4
20.60|Dr. Deodalto|Dr. Deodalto|2019-11-05 17:49:47|-170.60|abastecimento veicular|VENTURA COMERCIO E SERVIÇOS LTDA|VII||Combustíveis e lubrificantes|23
20.61|Dr. Deodalto|Dr. Deodalto|2019-11-12 16:00:11|-5000.00|locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.62|Dr. Deodalto|Dr. Deodalto|2019-11-11 17:45:28|-95.47|Abastecimento veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.63|Dr. Deodalto|Dr. Deodalto|2019-11-07 17:42:07|-155.99|Abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.64|Dr. Deodalto|Dr. Deodalto|2019-11-26 18:41:05|-115.40|abastecimento veicular|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
20.65|Dr. Deodalto|Dr. Deodalto|2019-11-28 14:02:01|-164.52|abastecimento veicular|Auto posto São Jorge Belford Roxo LTDA|VII||Combustíveis e lubrificantes|23
20.66|Dr. Deodalto|Dr. Deodalto|2019-10-14 18:25:45|-168.78|abastecimento veicular|POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA|VII||Combustíveis e lubrificantes|23
20.67|Dr. Deodalto|Dr. Deodalto|2019-10-21 17:47:46|-164.75|abastecimento veicular|auto posto trabalho S/A|VII||Combustíveis e lubrificantes|23
20.68|Dr. Deodalto|Dr. Deodalto|2019-10-23 14:25:33|-116.71|Abastecimento veicular|Posto de gasolina Barramar|VII||Combustíveis e lubrificantes|23
20.69|Dr. Deodalto|Dr. Deodalto|2019-10-01 14:28:12|-10.00|tarifa de cartão e serviço|BANCO ITAU|XI||Tarifas bancárias da conta corrente prevista no inciso II do art. 3º|28
20.70|Dr. Deodalto|Dr. Deodalto|2019-10-02 18:08:11|-179.28|Abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.71|Dr. Deodalto|Dr. Deodalto|2019-10-04 18:37:04|-163.98|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.72|Dr. Deodalto|Dr. Deodalto|2019-10-10 18:14:25|-5000.00|locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.73|Dr. Deodalto|Dr. Deodalto|2019-10-16 18:27:50|-143.44|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.74|Dr. Deodalto|Dr. Deodalto|2019-10-11 18:24:05|-139.53|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.75|Dr. Deodalto|Dr. Deodalto|2019-10-09 18:58:33|-132.10|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.76|Dr. Deodalto|Dr. Deodalto|2019-10-29 14:20:01|-180.06|abastecimento veicular|Auto Posto Avenida Central de Irajá Ltda|VII||Combustíveis e lubrificantes|23
20.77|Dr. Deodalto|Dr. Deodalto|2019-10-01 19:42:28|-100.00|abastecimento veicular|Galápagos Centro Automotivo Ltda.|VII||Combustíveis e lubrificantes|23
20.78|Dr. Deodalto|Dr. Deodalto|2019-09-04 14:56:37|-26819.98|devolução de saldo|Assembleia Legislativa do Estado do Rio de Janeiro|4||Devolução de saldo|26
20.79|Dr. Deodalto|Dr. Deodalto|2019-09-04 19:03:52|-139.39|abastecimento veicular|Posto Capitão||||23
20.80|Dr. Deodalto|Dr. Deodalto|2019-09-07 17:01:27|-195.00|abastecimento veicular|posto lageense RJ||||23
20.81|Dr. Deodalto|Dr. Deodalto|2019-09-26 20:47:40|-170.00|abastecimento veicular|Posto boa viagem ltda||||23
20.82|Dr. Deodalto|Dr. Deodalto|2019-09-20 17:03:10|-174.88|Abastecimento veicular|Auto posto Masp Jardim LTDA||||23
20.83|Dr. Deodalto|Dr. Deodalto|2019-09-18 16:49:17|-177.76|abastecimento veicular|Posto Capitão||||23
20.84|Dr. Deodalto|Dr. Deodalto|2019-09-30 16:52:56|-10.00|tarifa de cartão e serviços|BANCO ITAU||||28
20.85|Dr. Deodalto|Dr. Deodalto|2019-09-11 17:03:42|-169.40|abastecimento veicular|Posto Capitão||||23
20.86|Dr. Deodalto|Dr. Deodalto|2019-09-04 19:07:36|-5000.00|aluguel de imóvel|Julio Cesar Ferreira Cunha||||7
20.87|Dr. Deodalto|Dr. Deodalto|2019-09-16 19:20:08|-156.44|abastecimento veicular|Auto posto austral||||23
20.88|Dr. Deodalto|Dr. Deodalto|2019-09-12 17:22:48|-6000.00|serviços de publicidade|CRIATIVA PR COMERCIO E SERVICOS EIREL||||24
20.89|Dr. Deodalto|Dr. Deodalto|2019-08-16 17:58:53|-165.39|Abastecimento Veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.90|Dr. Deodalto|Dr. Deodalto|2019-08-22 18:28:02|-162.02|Abastecimento veicular|Assembleia Legislativa do Estado do Rio de Janeiro|VII||Combustíveis e lubrificantes|23
20.91|Dr. Deodalto|Dr. Deodalto|2019-08-08 16:56:48|-127.02|Abastecimento veicular|Metanauto Posto de combustível LTDA|VII||Combustíveis e lubrificantes|23
20.92|Dr. Deodalto|Dr. Deodalto|2019-08-06 16:50:24|-133.67|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.93|Dr. Deodalto|Dr. Deodalto|2019-08-02 16:45:51|-176.10|abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.94|Dr. Deodalto|Dr. Deodalto|2019-08-13 19:54:26|-158.40|Abastecimento veicular|Posto Capitão|VII||Combustíveis e lubrificantes|23
20.95|Dr. Deodalto|Dr. Deodalto|2019-08-09 17:53:12|-5000.00|Locação de imóvel|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
20.96|Dr. Deodalto|Dr. Deodalto|2019-08-18 17:55:14|-174.92|Abastecimento Veicular|Auto posto de serviços shopping Madureira 01|VII||Combustíveis e lubrificantes|23
20.97|Dr. Deodalto|Dr. Deodalto|2019-08-09 18:14:38|-128.13|abastecimento veicular|Metanauto Posto de combustível LTDA|VII||Combustíveis e lubrificantes|23
20.98|Dr. Deodalto|Dr. Deodalto|2019-08-26 18:58:27|-390.00|compra de material de escritório|Kalunga Comércio e Indústria Gráfica Ltda|IV.b|IV|Material de expediente e suprimentos de informática|13
20.99|Dr. Deodalto|Dr. Deodalto|2019-07-08 16:07:10|-5000.00|Locação de imóvel comercial|Julio Cesar Ferreira Cunha|III.a|III|Locação de imóveis|7
21|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-22 13:30:36|-1182.52|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.1|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-27 13:33:35|-9000.00|Locação de Veículos|PRIMUS TRANSPORTE E TURISMO EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
21.2|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-31 13:38:46|-4000.00|Serviços de Consultoria de Comunicação|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
21.3|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-31 19:27:15|-1108.11|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.4|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-31 13:44:08|-2727.07|Locação de Gabinete Descentralizado CF|RT IMÓVEIS LTDA|III.a|III|Locação de imóveis|7
21.5|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-31 13:57:55|-730.00|Locação de Equipamentos de Informática|WORKING FAST COM E SERVICOS LTDA|IV.a|IV|Locação de móveis e equipamentos|12
21.6|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-05-12 16:16:31|-162.76|Energia Elétrica - ENEL - Gab. Descent. CF|AMPLA ENERGIA E SERVIÇOS SA|III.d|III|Serviços de energia elétrica, água e esgoto|10
21.7|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-29 18:34:56|-9000.00|Locação de Veículos|PRIMUS TRANSPORTE E TURISMO EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
21.8|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-30 14:21:31|-1816.65|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.9|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-30 19:14:49|-2727.07|Locação de Gabinete Descentralizado CF|RT IMÓVEIS LTDA|III.a|III|Locação de imóveis|7
21.10|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-20 18:30:11|-746.05|Energia Elétrica - Gabinete Descentralizado|AMPLA ENERGIA E SERVIÇOS SA|III.d|III|Serviços de energia elétrica, água e esgoto|10
21.11|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-30 13:45:29|-730.00|Locação de Equipamentos de Informática|WORKING FAST COM E SERVICOS LTDA|IV.a|IV|Locação de móveis e equipamentos|12
21.12|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-04-30 14:43:47|-4000.00|Assessoria de Comunicação|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
21.13|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-18 20:07:52|-2174.85|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.14|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-17 20:05:49|-365.52|Energia Elétrica|AMPLA ENERGIA E SERVIÇOS SA|III.d|III|Serviços de energia elétrica, água e esgoto|10
21.15|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-31 18:59:16|-533.80|Sem Parar|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI||Outras despesas com locomoção|20
21.16|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-31 14:16:35|-2121.76|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.17|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-09 18:32:10|-2177.02|Passagem Aérea - RioXBrasiliaXRio|Decolar.com Ltda|I||Passagens aéreas e terrestres|4
21.18|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-31 19:05:22|-4000.00|Assessoria de Comunicação|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
21.19|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-31 19:10:00|-2727.07|Locação - Gabinete Descentralizado CF|RT IMÓVEIS LTDA|III.a|III|Locação de imóveis|7
21.20|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-25 18:25:08|-9000.00|Locação de Veículo|PRIMUS TRANSPORTE E TURISMO EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
21.21|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-03-31 19:29:44|-730.00|Locação de Equipamentos de Informática|WORKING FAST COM E SERVICOS LTDA|IV.a|IV|Locação de móveis e equipamentos|12
21.22|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-17 13:33:44|-498.89|ENEL - Energia Elétrica - Gab. Desc. CF|AMPLA ENERGIA E SERVIÇOS SA|III.d|III|Serviços de energia elétrica, água e esgoto|10
21.23|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-27 22:03:30|-9000.00|Locação de Veículos|PRIMUS TRANSPORTE E TURISMO EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
21.24|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-20 21:58:04|-2465.24|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.25|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-29 22:13:06|-649.70|Sem Parar|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI||Outras despesas com locomoção|20
21.26|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-29 22:15:35|-1110.46|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.27|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-29 22:05:58|-730.00|Locação de Equipamentos de Informática|WORKING FAST COM E SERVICOS LTDA|IV.a|IV|Locação de móveis e equipamentos|12
21.28|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-29 22:09:43|-4000.00|Assessoria de Comunicação|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
21.29|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-02-29 14:48:12|-2727.07|Locação de Gab. Descentralizado C.F.|RT IMÓVEIS LTDA|III.a|III|Locação de imóveis|7
21.30|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-14 18:55:36|-259.06|ENEL - Energia Elétrica|AMPLA ENERGIA E SERVIÇOS SA|III.d|III|Serviços de energia elétrica, água e esgoto|10
21.31|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-24 18:57:41|-1812.23|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.32|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-31 15:09:32|-9000.00|Locação de Veículos|PRIMUS TRANSPORTE E TURISMO EIRELI|VI.a|VI|Locação ou fretamento de veículos automotores|21
21.33|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-31 15:06:24|-497.00|Sem Parar|CGMP CENTRO DE GESTAO DE MEIOS DE PAGAMENTO LTDA|VI||Outras despesas com locomoção|20
21.34|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-31 19:03:56|-2257.01|Combustível|Posto Itajuru de Cabo Frio Ltda|VII||Combustíveis e lubrificantes|23
21.35|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-31 15:11:40|-4000.00|Assessoria de Comunicação|A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA|VIII||Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais.|24
21.36|Sérgio Luiz Costa Azevedo Filho|Dr. Serginho|2020-01-31 18:41:02|-730.00|Locação de Equipamentos de Informática|WORKING FAST COM E SERVICOS LTDA|IV.a|IV|Locação de móveis e equipamentos|12
